document_id,equipment_id,eqnet_equipment_id,org_name,prefecture_before,prefecture_after,region_before,region_after,prefecture_source,match_mode,matched_org_name
eqnet-2507,eqnet-2507,2507,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2508,eqnet-2508,2508,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2509,eqnet-2509,2509,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2510,eqnet-2510,2510,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2511,eqnet-2511,2511,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2512,eqnet-2512,2512,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2513,eqnet-2513,2513,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2514,eqnet-2514,2514,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2515,eqnet-2515,2515,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2516,eqnet-2516,2516,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2517,eqnet-2517,2517,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2518,eqnet-2518,2518,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2519,eqnet-2519,2519,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2520,eqnet-2520,2520,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2521,eqnet-2521,2521,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2522,eqnet-2522,2522,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2523,eqnet-2523,2523,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2524,eqnet-2524,2524,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2525,eqnet-2525,2525,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2526,eqnet-2526,2526,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2527,eqnet-2527,2527,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2528,eqnet-2528,2528,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2529,eqnet-2529,2529,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2531,eqnet-2531,2531,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2532,eqnet-2532,2532,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2533,eqnet-2533,2533,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2534,eqnet-2534,2534,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2535,eqnet-2535,2535,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2536,eqnet-2536,2536,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2537,eqnet-2537,2537,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2538,eqnet-2538,2538,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2539,eqnet-2539,2539,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2540,eqnet-2540,2540,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2541,eqnet-2541,2541,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2542,eqnet-2542,2542,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2543,eqnet-2543,2543,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2544,eqnet-2544,2544,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2545,eqnet-2545,2545,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2546,eqnet-2546,2546,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2547,eqnet-2547,2547,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2548,eqnet-2548,2548,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2549,eqnet-2549,2549,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2550,eqnet-2550,2550,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2551,eqnet-2551,2551,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2552,eqnet-2552,2552,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2553,eqnet-2553,2553,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2554,eqnet-2554,2554,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2555,eqnet-2555,2555,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2556,eqnet-2556,2556,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2557,eqnet-2557,2557,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2558,eqnet-2558,2558,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2559,eqnet-2559,2559,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2560,eqnet-2560,2560,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2561,eqnet-2561,2561,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2562,eqnet-2562,2562,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2563,eqnet-2563,2563,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2564,eqnet-2564,2564,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2565,eqnet-2565,2565,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2566,eqnet-2566,2566,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2567,eqnet-2567,2567,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2568,eqnet-2568,2568,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2569,eqnet-2569,2569,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2570,eqnet-2570,2570,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2571,eqnet-2571,2571,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2572,eqnet-2572,2572,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2573,eqnet-2573,2573,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2575,eqnet-2575,2575,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2577,eqnet-2577,2577,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2578,eqnet-2578,2578,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2579,eqnet-2579,2579,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2580,eqnet-2580,2580,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2581,eqnet-2581,2581,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2582,eqnet-2582,2582,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2583,eqnet-2583,2583,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2584,eqnet-2584,2584,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2585,eqnet-2585,2585,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2586,eqnet-2586,2586,京都大学 学際融合教育研究推進センター,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2587,eqnet-2587,2587,京都大学 化学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2588,eqnet-2588,2588,京都大学 化学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2589,eqnet-2589,2589,京都大学 化学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2590,eqnet-2590,2590,京都大学 化学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2591,eqnet-2591,2591,京都大学 化学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2592,eqnet-2592,2592,京都大学 化学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2593,eqnet-2593,2593,京都大学 化学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2594,eqnet-2594,2594,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2595,eqnet-2595,2595,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2596,eqnet-2596,2596,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2597,eqnet-2597,2597,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2598,eqnet-2598,2598,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2599,eqnet-2599,2599,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-26,eqnet-26,26,群馬大学 研究・産学連携推進機構 高度研究推進・支援部門 機器分析センター,,群馬県,,関東,eqnet_org_map,prefix,群馬大学
eqnet-2600,eqnet-2600,2600,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2601,eqnet-2601,2601,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2602,eqnet-2602,2602,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2603,eqnet-2603,2603,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2604,eqnet-2604,2604,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2605,eqnet-2605,2605,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2606,eqnet-2606,2606,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2607,eqnet-2607,2607,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2608,eqnet-2608,2608,京都大学 エネルギー理工学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2609,eqnet-2609,2609,京都大学 防災研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2610,eqnet-2610,2610,京都大学 防災研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2611,eqnet-2611,2611,京都大学 防災研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2612,eqnet-2612,2612,京都大学 防災研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2613,eqnet-2613,2613,京都大学 防災研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2615,eqnet-2615,2615,京都大学 防災研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2616,eqnet-2616,2616,京都大学 再生医科学研究所,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-2624,eqnet-2624,2624,高知大学 総合研究センター 生命・機能物質部門 動物実験施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2626,eqnet-2626,2626,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2627,eqnet-2627,2627,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2630,eqnet-2630,2630,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2631,eqnet-2631,2631,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2632,eqnet-2632,2632,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2633,eqnet-2633,2633,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2634,eqnet-2634,2634,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2635,eqnet-2635,2635,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2636,eqnet-2636,2636,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2637,eqnet-2637,2637,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2638,eqnet-2638,2638,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2639,eqnet-2639,2639,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2641,eqnet-2641,2641,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2642,eqnet-2642,2642,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2643,eqnet-2643,2643,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2644,eqnet-2644,2644,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2645,eqnet-2645,2645,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
eqnet-2646,eqnet-2646,2646,高知大学 総合研究センター 生命・機能物質部門 実験実習機器施設,,高知県,,四国,eqnet_org_map,prefix,高知大学
