doc_id,equipment_id,name,org_name,eqnet_equipment_id,status,before_general,before_detail,new_general,new_detail,category_changed,fallback
XRptUNWCIbtzaKZUjYuq,XRptUNWCIbtzaKZUjYuq,走査型電子顕微鏡システム(SU3500),九州大学 人間環境学研究院部局管理装置,,fallback,,,その他,未分類,True,True
XS1gS1AbqhVTPOUNI13m,RYUKYU-269,【研基セ】RI画像解析システム,琉球大学 研究基盤統括センター,,fallback,分析機器,,その他,分析機器,True,True
XS9j3GRBgEZ6oeEEb144,XS9j3GRBgEZ6oeEEb144,プラズマクリーナー,鹿児島大学 先端科学研究推進センター 機器分析部門,,fallback,機器分析部門,理工系総合研究棟6F,その他,機器分析部門 / 理工系総合研究棟6F,True,True
XSt6we0vnCN7zFgtnNbk,RYUKYU-365,【農】ルミノ・イメージアナライザー,琉球大学 農学部,,fallback,分析機器,,その他,分析機器,True,True
XT7Ugtxj0wsfxbTppKzz,UTOKYO-228,高分解能質量イメージング装置,東京大学,,fallback,研究設備,,その他,研究設備,True,True
XTSoGho52zdgBeNDV3sq,UTOKYO-324,電界放出型電子線マイクロアナライザー(FE-EPMA) JXA-8530F,東京大学,,fallback,研究設備,,その他,研究設備,True,True
XTYMEig0p7Fe3m9DeWVE,XTYMEig0p7Fe3m9DeWVE,レーザー顕微鏡,東京工業大学,,fallback,理化学機器,顕微鏡・光学機器 / 顕微鏡,その他,理化学機器 / 顕微鏡・光学機器 / 顕微鏡,True,True
XU8sxRQBVNxb9AdCT5pV,HOKUDAI-AP-100158,高分解能飛行時間型質量イメージングシステム,北海道大学,,fallback,質量分析装置 (Mass Spectrometer),その他の質量分析装置 (Other Mass Spectrometer),その他,質量分析装置 (Mass Spectrometer) / その他の質量分析装置 (Other Mass Spectrometer),True,True
XV5voR5hq469D4xxFsSE,AIST-NPF103,原子層堆積装置_3付帯XPS装置(アルバック・ファイ),産業技術総合研究所,,fallback,成膜,,その他,成膜,True,True
XV8lWLGpS4qt7IGXqOIx,XV8lWLGpS4qt7IGXqOIx,次世代蛍光顕微鏡 THUNDER,東京医科歯科大学,,fallback,研究設備,,その他,研究設備,True,True
XVCKgYEXojurBnJPQgUF,TOHOKU-349,[349]TissueFAXS細胞解析装置(i4顕微鏡),東北大学,,fallback,観察,その他顕微鏡,その他,観察 / その他顕微鏡,True,True
XVE7ZzgiIjMIYv1xgHBf,XVE7ZzgiIjMIYv1xgHBf,アルバック・ファイ Quantera-SXM,岐阜大学 高等研究院 科学研究基盤センター 機器分析分野,2211,matched,"X線光電子分析装置 (ESCA, XPS)",,光分析装置,"光電子分光装置 (XPS, UPS, ESCA, PYS)",True,False
XVW7fdVkFRu4i3j3Z1Zh,XVW7fdVkFRu4i3j3Z1Zh,分光エリプソメーター,東京工業大学,,fallback,分析,- / -,その他,分析 / - / -,True,True
XVrP3QqVtZaioypbxdjG,XVrP3QqVtZaioypbxdjG,白色干渉計搭載レーザ顕微鏡,宇都宮大学 研究推進機構 機器分析センター,,fallback,機器分析センター 管理・運用設備,顕微鏡装置群,その他,機器分析センター 管理・運用設備 / 顕微鏡装置群,True,True
XX9nBmdfmKd64qVv8JCH,HOKUDAI-AP-901498,CO2インキュベーター,北海道大学,,fallback,周辺設備_HU (Peripheral Equipment),None,その他,周辺設備_HU (Peripheral Equipment) / None,True,True
XXSF3flvFpAd05ElYQWf,XXSF3flvFpAd05ElYQWf,プレス切断機(シャー),東京工業大学,,fallback,機械工作・加工,切断機 / -,その他,機械工作・加工 / 切断機 / -,True,True
XXTHJhUdi7F5AC5RnMSS,XXTHJhUdi7F5AC5RnMSS,BL-9C in-situ XAFS,高エネルギー加速器研究機構 Photon Factory,,fallback,ビームライン,,その他,ビームライン,True,True
XYaxvxkGbz6gQEFEIQXS,XYaxvxkGbz6gQEFEIQXS,X線回折装置,新潟大学 理学部,,fallback,"X線分析 (XRD, XRF, EPMAなど)",XRD,その他,"X線分析 (XRD, XRF, EPMAなど) / XRD",True,True
XZ6Wo2LcTzrcEMbgu6Bo,AIST-CMF-057,ミニマル装置 レジスト除去,産業技術総合研究所,,fallback,ミニマルファブ推 進機構から寄附,,その他,ミニマルファブ推 進機構から寄附,True,True
XZ7x5rWTnJjiufhaEDe1,TOHOKU-200,[200]真空凍結乾燥システム,東北大学,,fallback,加工・処理,乾燥・処理,その他,加工・処理 / 乾燥・処理,True,True
XZYHdS0kuewuPaoD8u7K,XZYHdS0kuewuPaoD8u7K,誘導結合プラズマ質量分析装置,群馬大学 コアファシリティ総合センター エンジニアリング分野,,fallback,,,その他,未分類,True,True
XZsNAVPfJTtnThFrhAqV,UTOKYO-285,ウルトラミクロトーム EM UC7,東京大学,3646,matched,研究設備,,電子顕微鏡および関連機器,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),True,False
XbC6G89CZ2Hiey1LwOyp,OKAYAMA-517,デジタルマイクロスコープ,岡山大学 自然生命科学研究支援センター 分析計測・極低温部門 分析計測分野,,fallback,分析計測分野,生物系その他,その他,分析計測分野 / 生物系その他,True,True
XcIqmXsvNPbJbP56yNRp,HOKUDAI-AP-100132,振動円偏光二色性分光光度計,北海道大学,,fallback,分光分析装置 (Spectroscopic Analysis Equipment),旋光分散計・円二色性分散計(ORD・CD) (Optical Rotatory Dispersion / Circular Dichroism Spectrometer (ORD/CD)),その他,分光分析装置 (Spectroscopic Analysis Equipment) / 旋光分散計・円二色性分散計(ORD・CD) (Optical Rotatory Dispersion / Circular Dichroism Spectrometer (ORD/CD)),True,True
Xd6uS9HTM9WDatzFmivH,OSAKA-349,クライオ透過型電子顕微鏡 (Transmission Electron Microscopy),大阪大学 コアファシリティ機構 研究設備・機器共通予約システム,,fallback,電子顕微鏡,TEM,その他,電子顕微鏡 / TEM,True,True
XdRZ2DeTv4Bs8NXzPrfc,NAGASAKI-225,バイオシェーカー,長崎大学,,fallback,先端創薬イノベーションセンター,試料作製,その他,先端創薬イノベーションセンター / 試料作製,True,True
XdSj7zisLJSFp1AG2XGZ,NAIST-NR-204,走査透過電子顕微鏡 (STEM),奈良先端科学技術大学院大学 マテリアル先端リサーチインフラ事業,,fallback,電子顕微鏡,,その他,電子顕微鏡,True,True
XdtRp0hMQ2TLRFrt9kpj,HOKUDAI-AP-902092,DNA/RNA分析用マイクロチップ電気泳動装置,北海道大学,,fallback,その他_HU (Others),None,その他,その他_HU (Others) / None,True,True
Xe16cOc1mMPhDaxyTkme,OBIHIRO-120,プレハブ冷蔵庫2(32019008),帯広畜産大学 産学連携センター 共同利用設備ステーション,,fallback,共同利用設備ステーション,冷蔵庫・冷凍庫,その他,共同利用設備ステーション / 冷蔵庫・冷凍庫,True,True
Xf91NhbSw30estlakXaO,Xf91NhbSw30estlakXaO,高速冷却遠心機 トミー精工TMX-305,新潟大学 医学部医学科,,fallback,遠心分離機,,その他,遠心分離機,True,True
XfEilo1cTYrM5Pz2mNNg,XfEilo1cTYrM5Pz2mNNg,PIVシーディングシステム,鳥取大学 共同利用設備,,fallback,計測・測定,,その他,計測・測定,True,True
XfgPsklKzpEkkXsSHhNK,TSUKUBA-38,走査型プローブ顕微鏡(SPM)E-sweep,筑波大学 オープンファシリティー推進機構,,fallback,専用測定装置,,その他,専用測定装置,True,True
XhfTiMb5zveaSXFlTDmz,KITAMI-c_028,グラインダ (TG-305T-1),北見工業大学 共用設備センター,,fallback,工作・加工関連,その他,その他,工作・加工関連 / その他,True,True
XhjOeydJ3W2IEMn5jrSC,OBIHIRO-190,超純水製造装置(2023007),帯広畜産大学 産学連携センター 共同利用設備ステーション,,fallback,共同利用設備ステーション,純水製造装置,その他,共同利用設備ステーション / 純水製造装置,True,True
XiFUbtyUkn9sFM0FzDIY,XiFUbtyUkn9sFM0FzDIY,マルチカラーデータ解析ソフトウェア(1),新潟大学 共用設備基盤センター,,fallback,その他,解析用ソフトウェア,その他,その他 / 解析用ソフトウェア,True,True
Xia2o6KJ4mVIbE68Vwds,AIST-CMF-051,ミニマル装置 ボールマウンタ,産業技術総合研究所,,fallback,,,その他,未分類,True,True
XjAckR3r2zJKD00KzJJH,HOKUDAI-AP-901613,gentleMACS Dissociator,北海道大学,,fallback,前処理装置_HU (Sample Preparation Equipment),None,その他,前処理装置_HU (Sample Preparation Equipment) / None,True,True
XjEGCq94wZmEJkj1Ai5M,KYUSHU-ehf-uv10mns2,振動台,九州大学 中央分析センター部局管理装置(筑紫地区),,fallback,,,その他,未分類,True,True
XjcvKEcVFISUkwp9c73F,NIMS-288-NF0108,分光蛍光光度計 (Fluorolog-3),物質・材料研究機構 NIMS Open Facility,,fallback,分析・計測,物性評価,その他,分析・計測 / 物性評価,True,True
XjlPu53W9vYLN4Xq89x0,KYUSHU-X-DSC7000,高感度示差走査熱分析装置(X-DSC7000),九州大学 中央分析センター(伊都地区),,fallback,,,その他,未分類,True,True
Xk5uVLweYvC08GxzL9cd,Xk5uVLweYvC08GxzL9cd,500MHz核磁気共鳴装置 (バリアン system500),広島大学 自然科学研究支援開発センター 機器共用・分析部門,,fallback,核磁気共鳴装置(NMR),,その他,核磁気共鳴装置(NMR),True,True
XkDcEPcbwBuzIZOGiq5d,XkDcEPcbwBuzIZOGiq5d,ミクロ天秤,長岡技術科学大学 分析計測センター,,fallback,分析計測センター,共同利用機器および設備,その他,分析計測センター / 共同利用機器および設備,True,True
XkDxwlo20FNWji8SVPlq,RYUKYU-140,【医機セ】マイクロプレートリーダー(SH-1000 Lab),琉球大学 医学部 附属実験実習機器センター,,fallback,分析機器,,その他,分析機器,True,True
XkMNOXEdNjSQY2LEjJdk,HOKUDAI-AP-901944,ビッカース硬度計,北海道大学,,fallback,専用測定装置_HU (Specialized Measurement Equipment),None,その他,専用測定装置_HU (Specialized Measurement Equipment) / None,True,True
XkP7wz1P3HruMcbuNz18,TOHOKU-272,[272]分光エリプソメータ〔リンク〕,東北大学,,fallback,分析,分光分析,その他,分析 / 分光分析,True,True
Xl3B6IDezrdoyYWOv7VU,NAGASAKI-280,共焦点レーザー顕微鏡,長崎大学,,fallback,設備共同利用部門,顕微鏡,その他,設備共同利用部門 / 顕微鏡,True,True
Xm7bB7tYFdCbnrXB23w5,NAGASAKI-217,液体窒素貯留設備,長崎大学,,fallback,設備共同利用部門,なし,その他,設備共同利用部門 / なし,True,True
Xn2htXLLPSPotlPeKx1P,MIYAZAKI-1261,蒸留器,宮崎大学 工学部 工学部,,fallback,その他,,その他,その他,True,True
XnQuV8tHx7A8GzYHwxlH,TOHOKU-693,[693]スーパーコンピュータAOBA (サブシステムA)〔リンク〕,東北大学,,fallback,シミュレート,計算機,その他,シミュレート / 計算機,True,True
XnR0OaLLjhpNV1V57zev,XnR0OaLLjhpNV1V57zev,精密高速卓上旋盤,東京工業大学,,fallback,機械工作・加工,旋盤 / -,その他,機械工作・加工 / 旋盤 / -,True,True
XneJNEDsU3dKNJtohs3E,NAGAOKA-icpe,ICP発光分光分析装置 ICP-OES,長岡技術科学大学 分析計測センター,,fallback,分析計測センター,共同利用機器および設備,その他,分析計測センター / 共同利用機器および設備,True,True
XoKD5GU4Fl2zghPqzs0v,HOKUDAI-AP-901561,マイクロウェーブ合成装置,北海道大学,,fallback,その他_HU (Others),None,その他,その他_HU (Others) / None,True,True
XoqQ0Q1SWeoAnO8C06cs,NIMS-322-NF0253,赤外線ランプ加熱装置 [RTP-6 #3],物質・材料研究機構 NIMS Open Facility,,fallback,加工・作製,微細加工,その他,加工・作製 / 微細加工,True,True
Xor8ebi2iK9vDqW1Olom,TOHOKU-524,[524]ダイサー〔リンク〕,東北大学,,fallback,加工・処理,微細加工・デバイス作製・評価,その他,加工・処理 / 微細加工・デバイス作製・評価,True,True
XouBMwanjNqhNmNAWJmd,UTOKYO-306,サイドスキャンソナーシステム CM2,東京大学,,fallback,研究設備,,その他,研究設備,True,True
XozsNR0BmnNLPngdTDcY,XozsNR0BmnNLPngdTDcY,デスクトップ型次世代シーケンサー MiSeq System,東京医科歯科大学,,fallback,研究設備,,その他,研究設備,True,True
Xp2NtP9hIvZgZKSdHZF8,Xp2NtP9hIvZgZKSdHZF8,BL-4C X-ray Diffraction Experiment,高エネルギー加速器研究機構 Photon Factory,,fallback,ビームライン,,その他,ビームライン,True,True
XpzDlez2GqOBbzD1ddr1,XpzDlez2GqOBbzD1ddr1,Biacore,沖縄科学技術大学院大学 Instrumental Analysis Section,,fallback,Other Analytical Instrument,,その他,Other Analytical Instrument,True,True
Xq04lGWRiPBXBRnKQv44,AIST-NPF121,電界放出形走査電子顕微鏡(JSM7400F),産業技術総合研究所,,fallback,観察・計測・分析,,その他,観察・計測・分析,True,True
XrMTFJJsr0LYdjHHnrhV,XrMTFJJsr0LYdjHHnrhV,単結晶X線解析装置,九州大学 中央分析センター部局管理装置(筑紫地区),,fallback,,,その他,未分類,True,True
Xs6QklmXrWZrk4NMjxLr,NAGASAKI-60,全有機体炭素計,長崎大学,817,matched,水産・環境科学総合研究科共用システム,分光機器,専用測定装置,全有機体炭素計(TOC),True,False
XtKiedbMShmExCBaHGtC,UTOKYO-71,微量電子天秤 XP6,東京大学,,fallback,研究設備,,その他,研究設備,True,True
XtYz6PNeCNUV47I0kQhL,XtYz6PNeCNUV47I0kQhL,核磁気共鳴装置・電子スピン共鳴装置 (JNM-ECZL500),岩手大学 全学共同利用機器,,fallback,核磁気共鳴装置・電子スピン共鳴装置,,その他,核磁気共鳴装置・電子スピン共鳴装置,True,True
XtbZm3uMd48kAaP6jhKJ,TOHOKU-532,[532]Sabia Art Scanner LiAM S,東北大学,,fallback,計測,映像,その他,計測 / 映像,True,True
XtuC7beN57c6fTuJ5ZTc,KYUSHU-cs-1000kny,宇宙空間模擬装置,九州大学 中央分析センター部局管理装置(筑紫地区),,fallback,,,その他,未分類,True,True
Xu2o7eG5lx61S0sQHWmj,TSUKUBA-282,サーマルサイクラー Applied Biosystems 2720,筑波大学 オープンファシリティー推進機構,,fallback,生体物質解析装置,,その他,生体物質解析装置,True,True
Xv2vcQYPwpriQu177Svl,YAMAGUCHI-ipn144,プレートリーダー,山口大学 リサーチファシリティマネジメントセンター,,fallback,光分析装置,一般全学共用機器,その他,光分析装置 / 一般全学共用機器,True,True
XwKSdyzZMwNQHWEaHfo6,TSUKUBA-482,100kv(小型)透過型電顕,筑波大学 オープンファシリティー推進機構,,fallback,電子顕微鏡,,その他,電子顕微鏡,True,True
Xwee83z55If0QCSQUKFA,Xwee83z55If0QCSQUKFA,純水製造装置,東京工業大学,,fallback,理化学機器,- / -,その他,理化学機器 / - / -,True,True
XxI7KLYZHrBYDESnlrEp,XxI7KLYZHrBYDESnlrEp,レーザー回折/散乱式粒子径分布測定装置(SLS),宇都宮大学 研究推進機構 機器分析センター,,fallback,機器分析センター 管理・運用設備,物性評価装置群,その他,機器分析センター 管理・運用設備 / 物性評価装置群,True,True
XyUJHXgNNFI0eB1Fq6Dq,XyUJHXgNNFI0eB1Fq6Dq,クリーンルーム,長岡技術科学大学 分析計測センター,,fallback,分析計測センター,共同利用機器および設備,その他,分析計測センター / 共同利用機器および設備,True,True
XyojWGZoVrSNxGF3ic3o,XyojWGZoVrSNxGF3ic3o,極微細周期構造解析システム NANO-Viewer,京都大学 工学部・大学院工学研究科,,fallback,化学系 コアラボ,,その他,化学系 コアラボ,True,True
XzDsAK65EVlhZRaEKU6h,XzDsAK65EVlhZRaEKU6h,大型超音波洗浄器,東京工業大学,,fallback,理化学機器,- / -,その他,理化学機器 / - / -,True,True
XzKshOYVAfOKwtU8CN2a,MIYAZAKI-1144,射出成形機,宮崎大学 工学部 工学科機械知能工学プログラム,,fallback,加工機,,その他,加工機,True,True
Y0BsiOcywxL35Ru9HrVJ,Y0BsiOcywxL35Ru9HrVJ,BL-14A Single Crystal Structure Analysis/Detector Development,高エネルギー加速器研究機構 Photon Factory,,fallback,ビームライン,,その他,ビームライン,True,True
Y0KPdJiU8c6wqzKZXYHT,TSUKUBA-243,(アドバンストSEM)集束イオンビーム加工観察装置JIB-4000,筑波大学 オープンファシリティー推進機構,,fallback,電子顕微鏡,,その他,電子顕微鏡,True,True
Y0en4fFvPSjrWtwVWsdX,Y0en4fFvPSjrWtwVWsdX,走査型電子顕微鏡 JEOL /JSM-6510,お茶の水女子大学 共通機器センター,,fallback,顕微鏡,,その他,顕微鏡,True,True
Y0rjhnFAMWli5g5TlfQo,UTOKYO-7,タンデトロン加速器 4110A,東京大学,,fallback,研究設備,,その他,研究設備,True,True
Y0vS2MelwG6Sx6SY773Y,TUAT-INDEX,設置機器一覧,東京農工大学 学術研究支援総合センター 機器分析施設,,fallback,機器分析施設,,その他,機器分析施設,True,True
Y0w8j1KRBkVpIAwF4TwY,Y0w8j1KRBkVpIAwF4TwY,Quad Linear FAN IN/OUT,東京工業大学,,fallback,計測・測定,電磁波・粒子線 / 放射線,その他,計測・測定 / 電磁波・粒子線 / 放射線,True,True
