eqnet_equipment_id,large_category_id,large_category_name,category_id,category_name_raw,category_small_name,equipment_count_hint,source_total,candidate_count,has_conflict
5199,144,光学顕微鏡/病理,154,ライブセルイメージング装置 (16 台),ライブセルイメージング装置,16,16,1,False
5200,93,遠心/粉砕/加熱機器,94,ホモジナイザー (16 台),ホモジナイザー,16,16,1,False
5201,116,分子間相互作用解析装置,119,その他 (7 台),その他,7,7,1,False
5202,39,構造解析/元素分析,45,元素分析関連製品 (47 台),元素分析関連製品,47,47,1,False
5203,39,構造解析/元素分析,45,元素分析関連製品 (47 台),元素分析関連製品,47,47,1,False
5204,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
5205,3,その他,6,その他 (235 台),その他,235,235,1,False
5208,26,光分析装置,27,X線光電子分光分析装置(XPS、ESCA) (20 台),X線光電子分光分析装置(XPS、ESCA),20,20,1,False
5214,50,専用測定装置,68,その他 (51 台),その他,51,51,1,False
5215,26,光分析装置,34,蛍光・発光マイクロプレートリーダー (24 台),蛍光・発光マイクロプレートリーダー,24,24,1,False
5216,178,実験施設,185,その他 (36 台),その他,36,36,1,False
5217,178,実験施設,185,その他 (36 台),その他,36,36,1,False
5218,178,実験施設,185,その他 (36 台),その他,36,36,1,False
5219,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
5220,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
5221,106,画像撮影/解析,109,ゲル・メンブレン撮影装置(CCDタイプ) (10 台),ゲル・メンブレン撮影装置(CCDタイプ),10,10,1,False
5222,178,実験施設,185,その他 (36 台),その他,36,36,1,False
5223,144,光学顕微鏡/病理,146,蛍光顕微鏡 (40 台),蛍光顕微鏡,40,40,1,False
5224,3,その他,6,その他 (235 台),その他,235,235,1,False
5225,106,画像撮影/解析,113,"核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET (27 台)","核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET",27,27,1,False
5226,168,遺伝子・ゲノム,177,その他 (15 台),その他,15,15,1,False
5227,93,遠心/粉砕/加熱機器,96,遠心分離機 (32 台),遠心分離機,32,32,1,False
5228,93,遠心/粉砕/加熱機器,101,濃縮機 (7 台),濃縮機,7,7,1,False
5229,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
5230,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
5234,144,光学顕微鏡/病理,146,蛍光顕微鏡 (40 台),蛍光顕微鏡,40,40,1,False
5235,10,核磁気共鳴装置(NMR),16,400MHz NMR装置 (50 台),400MHz NMR装置,50,50,1,False
5236,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
5237,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
5238,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
5239,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
5240,3,その他,6,その他 (235 台),その他,235,235,1,False
5241,39,構造解析/元素分析,41,ICP発光分析装置 (27 台),ICP発光分析装置,27,27,1,False
5242,157,電子顕微鏡および関連機器,164,"微細加工装置(EB, FIB他) (73 台)","微細加工装置(EB, FIB他)",73,73,1,False
5243,39,構造解析/元素分析,48,"粉末・薄膜X線回折、小角散乱(XRD, SAXS) (37 台)","粉末・薄膜X線回折、小角散乱(XRD, SAXS)",37,37,1,False
5244,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
5245,3,その他,6,その他 (235 台),その他,235,235,1,False
5246,3,その他,6,その他 (235 台),その他,235,235,1,False
5247,168,遺伝子・ゲノム,176,自動核酸抽出精製装置 (6 台),自動核酸抽出精製装置,6,6,1,False
5248,93,遠心/粉砕/加熱機器,98,超音波破砕 (6 台),超音波破砕,6,6,1,False
5249,26,光分析装置,33,可視・紫外分光光度計 (30 台),可視・紫外分光光度計,30,30,1,False
5250,168,遺伝子・ゲノム,170,DNAシーケンサー(NGS) (35 台),DNAシーケンサー(NGS),35,35,1,False
5251,168,遺伝子・ゲノム,171,マイクロアレイ解析システム (10 台),マイクロアレイ解析システム,10,10,1,False
5252,168,遺伝子・ゲノム,170,DNAシーケンサー(NGS) (35 台),DNAシーケンサー(NGS),35,35,1,False
5253,168,遺伝子・ゲノム,172,遺伝子導入装置 (12 台),遺伝子導入装置,12,12,1,False
5254,144,光学顕微鏡/病理,155,染色/包埋/ミクロトーム (30 台),染色/包埋/ミクロトーム,30,30,1,False
5255,144,光学顕微鏡/病理,146,蛍光顕微鏡 (40 台),蛍光顕微鏡,40,40,1,False
5256,168,遺伝子・ゲノム,173,サーマルサイクラー(PCR) (20 台),サーマルサイクラー(PCR),20,20,1,False
5257,83,分離分析装置,85,アミノ酸分析 (5 台),アミノ酸分析,5,5,1,False
5258,83,分離分析装置,87,イオンクロマトグラフ(HPLC) (9 台),イオンクロマトグラフ(HPLC),9,9,1,False
5259,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
5261,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
5262,130,質量分析装置(MS),141,その他 (35 台),その他,35,35,1,False
5263,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
5264,93,遠心/粉砕/加熱機器,98,超音波破砕 (6 台),超音波破砕,6,6,1,False
5265,106,画像撮影/解析,110,生体内イメージャー (5 台),生体内イメージャー,5,5,1,False
5266,126,フローサイトメトリー(FCM)/細胞分離,127,セルソーター (32 台),セルソーター,32,32,1,False
5267,126,フローサイトメトリー(FCM)/細胞分離,127,セルソーター (32 台),セルソーター,32,32,1,False
5268,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
5270,168,遺伝子・ゲノム,169,DNAシーケンサー(サンガ―法) (30 台),DNAシーケンサー(サンガ―法),30,30,1,False
5271,168,遺伝子・ゲノム,169,DNAシーケンサー(サンガ―法) (30 台),DNAシーケンサー(サンガ―法),30,30,1,False
5272,26,光分析装置,34,蛍光・発光マイクロプレートリーダー (24 台),蛍光・発光マイクロプレートリーダー,24,24,1,False
5274,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
5278,39,構造解析/元素分析,41,ICP発光分析装置 (27 台),ICP発光分析装置,27,27,1,False
5279,39,構造解析/元素分析,47,電子スピン共鳴装置(ESR) (34 台),電子スピン共鳴装置(ESR),34,34,1,False
5280,10,核磁気共鳴装置(NMR),15,300MHz 固体NMR装置 (4 台),300MHz 固体NMR装置,4,4,1,False
5281,144,光学顕微鏡/病理,148,共焦点顕微鏡(Confocal microscopy) (50 台),共焦点顕微鏡(Confocal microscopy),50,50,1,False
5285,144,光学顕微鏡/病理,151,超解像顕微鏡 (6 台),超解像顕微鏡,6,6,1,False
5286,168,遺伝子・ゲノム,170,DNAシーケンサー(NGS) (35 台),DNAシーケンサー(NGS),35,35,1,False
5290,26,光分析装置,32,旋光分散計・円ニ色性分散計 (20 台),旋光分散計・円ニ色性分散計,20,20,1,False
5291,83,分離分析装置,86,液体クロマトグラフ(HPLC/UPLC) (34 台),液体クロマトグラフ(HPLC/UPLC),34,34,1,False
5292,3,その他,6,その他 (235 台),その他,235,235,1,False
5293,74,物性計測/成分分析,82,その他 (13 台),その他,13,13,1,False
5294,3,その他,6,その他 (235 台),その他,235,235,1,False
5295,3,その他,6,その他 (235 台),その他,235,235,1,False
5296,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
5297,157,電子顕微鏡および関連機器,158,"走査型プローブ顕微鏡 (SPM, STM, AFM) (57 台)","走査型プローブ顕微鏡 (SPM, STM, AFM)",57,57,1,False
5298,188,成膜・蒸着・膜厚測定,190,真空蒸着・スパッタ(vac. coater・Sputter) (50 台),真空蒸着・スパッタ(vac. coater・Sputter),50,50,1,False
5299,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
5300,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
5301,39,構造解析/元素分析,44,蛍光X線装置 (37 台),蛍光X線装置,37,37,1,False
5302,120,培養/恒温恒湿度器/滅菌機機,122,CO2/O2インキュベーター (8 台),CO2/O2インキュベーター,8,8,1,False
5303,26,光分析装置,34,蛍光・発光マイクロプレートリーダー (24 台),蛍光・発光マイクロプレートリーダー,24,24,1,False
5304,120,培養/恒温恒湿度器/滅菌機機,123,回転/振とう培養器 (16 台),回転/振とう培養器,16,16,1,False
5305,178,実験施設,185,その他 (36 台),その他,36,36,1,False
5306,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
5307,39,構造解析/元素分析,44,蛍光X線装置 (37 台),蛍光X線装置,37,37,1,False
5308,50,専用測定装置,61,表面粗さ・表面形状測定器 (15 台),表面粗さ・表面形状測定器,15,15,1,False
5309,188,成膜・蒸着・膜厚測定,189,エリプソメーター (14 台),エリプソメーター,14,14,1,False
5310,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
5311,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
5312,186,加速器,187,サイクロトロン (8 台),サイクロトロン,8,8,1,False
5313,83,分離分析装置,89,その他 (5 台),その他,5,5,1,False
5314,3,その他,6,その他 (235 台),その他,235,235,1,False
5315,130,質量分析装置(MS),132,LC-MS/LC-MS-MS (23 台),LC-MS/LC-MS-MS,23,23,1,False
5316,10,核磁気共鳴装置(NMR),17,400MHz 固体NMR装置 (9 台),400MHz 固体NMR装置,9,9,1,False
5318,157,電子顕微鏡および関連機器,163,透過型電子顕微鏡 (TEM) (83 台),透過型電子顕微鏡 (TEM),83,83,1,False
5320,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
5331,144,光学顕微鏡/病理,145,デジタルマイクロスコープ (15 台),デジタルマイクロスコープ,15,15,1,False
5332,74,物性計測/成分分析,78,粒度分布測定・ゼータ電位測定 (9 台),粒度分布測定・ゼータ電位測定,9,9,1,False
5333,74,物性計測/成分分析,76,光散乱光度計(ポリマー分子量・ゼータ電位・粒子径)(MALS他) (13 台),光散乱光度計(ポリマー分子量・ゼータ電位・粒子径)(MALS他),13,13,1,False
5334,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
5335,26,光分析装置,33,可視・紫外分光光度計 (30 台),可視・紫外分光光度計,30,30,1,False
5337,74,物性計測/成分分析,81,粘度計 (4 台),粘度計,4,4,1,False
5338,93,遠心/粉砕/加熱機器,101,濃縮機 (7 台),濃縮機,7,7,1,False
5339,142,熱分析・熱測定装置,143,熱分析・熱測定装置 (59 台),熱分析・熱測定装置,59,59,1,False
5340,106,画像撮影/解析,107,高速度カメラ・サーモカメラ (15 台),高速度カメラ・サーモカメラ,15,15,1,False
5341,74,物性計測/成分分析,78,粒度分布測定・ゼータ電位測定 (9 台),粒度分布測定・ゼータ電位測定,9,9,1,False
5344,26,光分析装置,38,その他 (14 台),その他,14,14,1,False
5345,26,光分析装置,38,その他 (14 台),その他,14,14,1,False
5346,130,質量分析装置(MS),141,その他 (35 台),その他,35,35,1,False
5347,39,構造解析/元素分析,45,元素分析関連製品 (47 台),元素分析関連製品,47,47,1,False
5348,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
5349,157,電子顕微鏡および関連機器,162,電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.) (84 台),電顕用試料作成装置-ミクロトーム等(EM sample preparation. e.g. Microtome.),84,84,1,False
5350,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
5351,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
5354,178,実験施設,185,その他 (36 台),その他,36,36,1,False
5355,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
5356,26,光分析装置,37,発光・蛍光光度計 (6 台),発光・蛍光光度計,6,6,1,False
5357,106,画像撮影/解析,115,その他 (14 台),その他,14,14,1,False
5358,93,遠心/粉砕/加熱機器,96,遠心分離機 (32 台),遠心分離機,32,32,1,False
5362,106,画像撮影/解析,113,"核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET (27 台)","核磁気共鳴イメージング(MRI), X線CT (XrayCT), PET",27,27,1,False
5363,26,光分析装置,30,赤外分光光度計/ラマン分光装置 (90 台),赤外分光光度計/ラマン分光装置,90,90,1,False
5365,39,構造解析/元素分析,40,ICP/MS (15 台),ICP/MS,15,15,1,False
5370,39,構造解析/元素分析,41,ICP発光分析装置 (27 台),ICP発光分析装置,27,27,1,False
5373,144,光学顕微鏡/病理,155,染色/包埋/ミクロトーム (30 台),染色/包埋/ミクロトーム,30,30,1,False
5374,168,遺伝子・ゲノム,174,リアルタイムPCR装置 (40 台),リアルタイムPCR装置,40,40,1,False
5375,39,構造解析/元素分析,42,X線回折装置(XRD) (102 台),X線回折装置(XRD),102,102,1,False
5378,93,遠心/粉砕/加熱機器,95,マイクロウェーブ反応装置 (2 台),マイクロウェーブ反応装置,2,2,1,False
5381,157,電子顕微鏡および関連機器,159,走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)) (142 台),走査型電子顕微鏡 (SEM/EPMA/EBSD(結晶方位解析)),142,142,1,False
5382,83,分離分析装置,86,液体クロマトグラフ(HPLC/UPLC) (34 台),液体クロマトグラフ(HPLC/UPLC),34,34,1,False
5383,83,分離分析装置,86,液体クロマトグラフ(HPLC/UPLC) (34 台),液体クロマトグラフ(HPLC/UPLC),34,34,1,False
5386,74,物性計測/成分分析,82,その他 (13 台),その他,13,13,1,False
5387,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
5388,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
5389,72,土木・建築・工学関連装置,73,土木・建築・工学関連装置 (129 台),土木・建築・工学関連装置,129,129,1,False
